2016-04-14 17:56:35 INFO  OrarCLI:120 - Run abstraction with konclude
2016-04-14 17:56:48 INFO  JenaMultipleABoxesStreamReader:80 - ABox 161:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University18_10.owl
2016-04-14 17:56:48 INFO  JenaMultipleABoxesStreamReader:80 - ABox 162:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University34_6.owl
2016-04-14 17:56:48 INFO  JenaMultipleABoxesStreamReader:80 - ABox 163:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University18_4.owl
2016-04-14 17:56:48 INFO  JenaMultipleABoxesStreamReader:80 - ABox 164:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University11_19.owl
2016-04-14 17:56:48 INFO  JenaMultipleABoxesStreamReader:80 - ABox 165:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University3_6.owl
2016-04-14 17:56:48 INFO  JenaMultipleABoxesStreamReader:80 - ABox 166:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University27_6.owl
2016-04-14 17:56:48 INFO  JenaMultipleABoxesStreamReader:80 - ABox 167:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University5_10.owl
2016-04-14 17:56:49 INFO  JenaMultipleABoxesStreamReader:80 - ABox 168:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University5_0.owl
2016-04-14 17:56:49 INFO  JenaMultipleABoxesStreamReader:80 - ABox 169:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University6_7.owl
2016-04-14 17:56:49 INFO  JenaMultipleABoxesStreamReader:80 - ABox 170:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University29_0.owl
2016-04-14 17:56:49 INFO  JenaMultipleABoxesStreamReader:80 - ABox 171:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University48_14.owl
2016-04-14 17:56:49 INFO  JenaMultipleABoxesStreamReader:80 - ABox 172:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University8_1.owl
2016-04-14 17:56:49 INFO  JenaMultipleABoxesStreamReader:80 - ABox 173:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University33_8.owl
2016-04-14 17:56:49 INFO  JenaMultipleABoxesStreamReader:80 - ABox 174:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University26_23.owl
2016-04-14 17:56:49 INFO  JenaMultipleABoxesStreamReader:80 - ABox 175:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University26_8.owl
2016-04-14 17:56:49 INFO  JenaMultipleABoxesStreamReader:80 - ABox 176:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University30_7.owl
2016-04-14 17:56:49 INFO  JenaMultipleABoxesStreamReader:80 - ABox 177:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University48_3.owl
2016-04-14 17:56:49 INFO  JenaMultipleABoxesStreamReader:80 - ABox 178:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University14_5.owl
2016-04-14 17:56:49 INFO  JenaMultipleABoxesStreamReader:80 - ABox 179:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University46_11.owl
2016-04-14 17:56:49 INFO  JenaMultipleABoxesStreamReader:80 - ABox 180:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University39_8.owl
2016-04-14 17:56:49 INFO  JenaMultipleABoxesStreamReader:80 - ABox 181:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University23_18.owl
2016-04-14 17:56:50 INFO  JenaMultipleABoxesStreamReader:80 - ABox 182:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University12_18.owl
2016-04-14 17:56:50 INFO  JenaMultipleABoxesStreamReader:80 - ABox 183:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University47_9.owl
2016-04-14 17:56:50 INFO  JenaMultipleABoxesStreamReader:80 - ABox 184:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University35_11.owl
2016-04-14 17:56:50 INFO  JenaMultipleABoxesStreamReader:80 - ABox 185:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University13_5.owl
2016-04-14 17:56:50 INFO  JenaMultipleABoxesStreamReader:80 - ABox 186:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University21_6.owl
2016-04-14 17:56:50 INFO  JenaMultipleABoxesStreamReader:80 - ABox 187:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University49_3.owl
2016-04-14 17:56:50 INFO  JenaMultipleABoxesStreamReader:80 - ABox 188:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University13_13.owl
2016-04-14 17:56:50 INFO  JenaMultipleABoxesStreamReader:80 - ABox 189:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University13_4.owl
2016-04-14 17:56:50 INFO  JenaMultipleABoxesStreamReader:80 - ABox 190:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University38_9.owl
2016-04-14 17:56:50 INFO  JenaMultipleABoxesStreamReader:80 - ABox 191:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University40_10.owl
2016-04-14 17:56:50 INFO  JenaMultipleABoxesStreamReader:80 - ABox 192:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University10_2.owl
2016-04-14 17:56:50 INFO  JenaMultipleABoxesStreamReader:80 - ABox 193:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University19_6.owl
2016-04-14 17:56:50 INFO  JenaMultipleABoxesStreamReader:80 - ABox 194:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University24_11.owl
2016-04-14 17:56:50 INFO  JenaMultipleABoxesStreamReader:80 - ABox 195:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University1_7.owl
2016-04-14 17:56:50 INFO  JenaMultipleABoxesStreamReader:80 - ABox 196:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University25_7.owl
2016-04-14 17:56:50 INFO  JenaMultipleABoxesStreamReader:80 - ABox 197:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University7_15.owl
2016-04-14 17:56:50 INFO  JenaMultipleABoxesStreamReader:80 - ABox 198:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University41_8.owl
2016-04-14 17:56:51 INFO  JenaMultipleABoxesStreamReader:80 - ABox 199:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University2_15.owl
2016-04-14 17:56:51 INFO  JenaMultipleABoxesStreamReader:80 - ABox 200:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University35_7.owl
2016-04-14 17:56:51 INFO  JenaMultipleABoxesStreamReader:80 - ABox 201:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University31_14.owl
2016-04-14 17:56:51 INFO  JenaMultipleABoxesStreamReader:80 - ABox 202:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University44_1.owl
2016-04-14 17:56:51 INFO  JenaMultipleABoxesStreamReader:80 - ABox 203:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University15_15.owl
2016-04-14 17:56:51 INFO  JenaMultipleABoxesStreamReader:80 - ABox 204:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University10_15.owl
2016-04-14 17:56:51 INFO  JenaMultipleABoxesStreamReader:80 - ABox 205:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University34_8.owl
2016-04-14 17:56:51 INFO  JenaMultipleABoxesStreamReader:80 - ABox 206:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University37_16.owl
2016-04-14 17:56:51 INFO  JenaMultipleABoxesStreamReader:80 - ABox 207:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University45_0.owl
2016-04-14 17:56:51 INFO  JenaMultipleABoxesStreamReader:80 - ABox 208:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University29_11.owl
2016-04-14 17:56:51 INFO  JenaMultipleABoxesStreamReader:80 - ABox 209:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University26_16.owl
2016-04-14 17:56:51 INFO  JenaMultipleABoxesStreamReader:80 - ABox 210:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University7_9.owl
2016-04-14 17:56:51 INFO  JenaMultipleABoxesStreamReader:80 - ABox 211:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University42_9.owl
2016-04-14 17:56:51 INFO  JenaMultipleABoxesStreamReader:80 - ABox 212:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University48_15.owl
2016-04-14 17:56:51 INFO  JenaMultipleABoxesStreamReader:80 - ABox 213:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University48_2.owl
2016-04-14 17:56:51 INFO  JenaMultipleABoxesStreamReader:80 - ABox 214:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University9_17.owl
2016-04-14 17:56:51 INFO  JenaMultipleABoxesStreamReader:80 - ABox 215:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University18_5.owl
2016-04-14 17:56:52 INFO  JenaMultipleABoxesStreamReader:80 - ABox 216:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University2_6.owl
2016-04-14 17:56:52 INFO  JenaMultipleABoxesStreamReader:80 - ABox 217:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University26_21.owl
2016-04-14 17:56:52 INFO  JenaMultipleABoxesStreamReader:80 - ABox 218:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University26_6.owl
2016-04-14 17:56:52 INFO  JenaMultipleABoxesStreamReader:80 - ABox 219:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University9_0.owl
2016-04-14 17:56:52 INFO  JenaMultipleABoxesStreamReader:80 - ABox 220:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University27_7.owl
2016-04-14 17:56:52 INFO  JenaMultipleABoxesStreamReader:80 - ABox 221:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University9_18.owl
2016-04-14 17:56:52 INFO  JenaMultipleABoxesStreamReader:80 - ABox 222:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University21_5.owl
2016-04-14 17:56:52 INFO  JenaMultipleABoxesStreamReader:80 - ABox 223:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University6_8.owl
2016-04-14 17:56:52 INFO  JenaMultipleABoxesStreamReader:80 - ABox 224:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University26_22.owl
2016-04-14 17:56:52 INFO  JenaMultipleABoxesStreamReader:80 - ABox 225:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University39_19.owl
2016-04-14 17:56:52 INFO  JenaMultipleABoxesStreamReader:80 - ABox 226:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University4_18.owl
2016-04-14 17:56:52 INFO  JenaMultipleABoxesStreamReader:80 - ABox 227:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University3_7.owl
2016-04-14 17:56:52 INFO  JenaMultipleABoxesStreamReader:80 - ABox 228:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University0_11.owl
2016-04-14 17:56:52 INFO  JenaMultipleABoxesStreamReader:80 - ABox 229:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University20_14.owl
2016-04-14 17:56:52 INFO  JenaMultipleABoxesStreamReader:80 - ABox 230:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University30_6.owl
2016-04-14 17:56:52 INFO  JenaMultipleABoxesStreamReader:80 - ABox 231:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University12_19.owl
2016-04-14 17:56:53 INFO  JenaMultipleABoxesStreamReader:80 - ABox 232:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University33_7.owl
2016-04-14 17:56:53 INFO  JenaMultipleABoxesStreamReader:80 - ABox 233:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University26_15.owl
2016-04-14 17:56:53 INFO  JenaMultipleABoxesStreamReader:80 - ABox 234:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University33_18.owl
2016-04-14 17:56:53 INFO  JenaMultipleABoxesStreamReader:80 - ABox 235:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University18_11.owl
2016-04-14 17:56:53 INFO  JenaMultipleABoxesStreamReader:80 - ABox 236:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University17_19.owl
2016-04-14 17:56:53 INFO  JenaMultipleABoxesStreamReader:80 - ABox 237:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University42_14.owl
2016-04-14 17:56:53 INFO  JenaMultipleABoxesStreamReader:80 - ABox 238:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University39_9.owl
2016-04-14 17:56:53 INFO  JenaMultipleABoxesStreamReader:80 - ABox 239:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University7_8.owl
2016-04-14 17:56:53 INFO  JenaMultipleABoxesStreamReader:80 - ABox 240:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University5_11.owl
2016-04-14 17:56:53 INFO  JenaMultipleABoxesStreamReader:80 - ABox 241:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University24_12.owl
2016-04-14 17:56:53 INFO  JenaMultipleABoxesStreamReader:80 - ABox 242:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University13_12.owl
2016-04-14 17:56:53 INFO  JenaMultipleABoxesStreamReader:80 - ABox 243:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University22_5.owl
2016-04-14 17:56:53 INFO  JenaMultipleABoxesStreamReader:80 - ABox 244:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University14_4.owl
2016-04-14 17:56:53 INFO  JenaMultipleABoxesStreamReader:80 - ABox 245:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University40_11.owl
2016-04-14 17:56:54 INFO  JenaMultipleABoxesStreamReader:80 - ABox 246:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University49_2.owl
2016-04-14 17:56:54 INFO  JenaMultipleABoxesStreamReader:80 - ABox 247:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University46_12.owl
2016-04-14 17:56:54 INFO  JenaMultipleABoxesStreamReader:80 - ABox 248:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University35_12.owl
2016-04-14 17:56:54 INFO  JenaMultipleABoxesStreamReader:80 - ABox 249:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University22_10.owl
2016-04-14 17:56:54 INFO  JenaMultipleABoxesStreamReader:80 - ABox 250:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University35_8.owl
2016-04-14 17:56:54 INFO  JenaMultipleABoxesStreamReader:80 - ABox 251:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University0_14.owl
2016-04-14 17:56:54 INFO  JenaMultipleABoxesStreamReader:80 - ABox 252:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University8_7.owl
2016-04-14 17:56:54 INFO  JenaMultipleABoxesStreamReader:80 - ABox 253:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University48_8.owl
2016-04-14 17:56:54 INFO  JenaMultipleABoxesStreamReader:80 - ABox 254:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University0_2.owl
2016-04-14 17:56:54 INFO  JenaMultipleABoxesStreamReader:80 - ABox 255:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University13_14.owl
2016-04-14 17:56:54 INFO  JenaMultipleABoxesStreamReader:80 - ABox 256:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University10_16.owl
2016-04-14 17:56:54 INFO  JenaMultipleABoxesStreamReader:80 - ABox 257:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University9_4.owl
2016-04-14 17:56:54 INFO  JenaMultipleABoxesStreamReader:80 - ABox 258:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University49_5.owl
2016-04-14 17:56:54 INFO  JenaMultipleABoxesStreamReader:80 - ABox 259:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University8_14.owl
2016-04-14 17:56:54 INFO  JenaMultipleABoxesStreamReader:80 - ABox 260:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University41_0.owl
2016-04-14 17:56:54 INFO  JenaMultipleABoxesStreamReader:80 - ABox 261:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University11_9.owl
2016-04-14 17:56:55 INFO  JenaMultipleABoxesStreamReader:80 - ABox 262:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University36_23.owl
2016-04-14 17:56:55 INFO  JenaMultipleABoxesStreamReader:80 - ABox 263:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University40_3.owl
2016-04-14 17:56:55 INFO  JenaMultipleABoxesStreamReader:80 - ABox 264:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University41_18.owl
2016-04-14 17:56:55 INFO  JenaMultipleABoxesStreamReader:80 - ABox 265:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University12_6.owl
2016-04-14 17:56:55 INFO  JenaMultipleABoxesStreamReader:80 - ABox 266:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University33_17.owl
2016-04-14 17:56:55 INFO  JenaMultipleABoxesStreamReader:80 - ABox 267:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University46_7.owl
2016-04-14 17:56:55 INFO  JenaMultipleABoxesStreamReader:80 - ABox 268:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University16_12.owl
2016-04-14 17:56:55 INFO  JenaMultipleABoxesStreamReader:80 - ABox 269:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University26_17.owl
2016-04-14 17:56:55 INFO  JenaMultipleABoxesStreamReader:80 - ABox 270:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University47_4.owl
2016-04-14 17:56:55 INFO  JenaMultipleABoxesStreamReader:80 - ABox 271:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University27_12.owl
2016-04-14 17:56:55 INFO  JenaMultipleABoxesStreamReader:80 - ABox 272:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University49_11.owl
2016-04-14 17:56:55 INFO  JenaMultipleABoxesStreamReader:80 - ABox 273:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University6_6.owl
2016-04-14 17:56:56 INFO  JenaMultipleABoxesStreamReader:80 - ABox 274:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University37_17.owl
2016-04-14 17:56:56 INFO  JenaMultipleABoxesStreamReader:80 - ABox 275:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University8_0.owl
2016-04-14 17:56:56 INFO  JenaMultipleABoxesStreamReader:80 - ABox 276:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University15_18.owl
2016-04-14 17:56:56 INFO  JenaMultipleABoxesStreamReader:80 - ABox 277:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University37_9.owl
2016-04-14 17:56:56 INFO  JenaMultipleABoxesStreamReader:80 - ABox 278:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University7_3.owl
2016-04-14 17:56:56 INFO  JenaMultipleABoxesStreamReader:80 - ABox 279:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University38_11.owl
2016-04-14 17:56:56 INFO  JenaMultipleABoxesStreamReader:80 - ABox 280:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University23_5.owl
2016-04-14 17:56:56 INFO  JenaMultipleABoxesStreamReader:80 - ABox 281:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University24_2.owl
2016-04-14 17:56:56 INFO  JenaMultipleABoxesStreamReader:80 - ABox 282:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University42_21.owl
2016-04-14 17:56:56 INFO  JenaMultipleABoxesStreamReader:80 - ABox 283:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University17_22.owl
2016-04-14 17:56:56 INFO  JenaMultipleABoxesStreamReader:80 - ABox 284:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University31_21.owl
2016-04-14 17:56:56 INFO  JenaMultipleABoxesStreamReader:80 - ABox 285:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University14_7.owl
2016-04-14 17:56:56 INFO  JenaMultipleABoxesStreamReader:80 - ABox 286:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University44_16.owl
2016-04-14 17:56:56 INFO  JenaMultipleABoxesStreamReader:80 - ABox 287:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University48_16.owl
2016-04-14 17:56:56 INFO  JenaMultipleABoxesStreamReader:80 - ABox 288:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University43_8.owl
2016-04-14 17:56:56 INFO  JenaMultipleABoxesStreamReader:80 - ABox 289:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University29_2.owl
2016-04-14 17:56:57 INFO  JenaMultipleABoxesStreamReader:80 - ABox 290:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University11_10.owl
2016-04-14 17:56:57 INFO  JenaMultipleABoxesStreamReader:80 - ABox 291:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University5_2.owl
2016-04-14 17:56:57 INFO  JenaMultipleABoxesStreamReader:80 - ABox 292:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University46_13.owl
2016-04-14 17:56:57 INFO  JenaMultipleABoxesStreamReader:80 - ABox 293:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University4_4.owl
2016-04-14 17:56:57 INFO  JenaMultipleABoxesStreamReader:80 - ABox 294:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University28_4.owl
2016-04-14 17:56:57 INFO  JenaMultipleABoxesStreamReader:80 - ABox 295:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University44_6.owl
2016-04-14 17:56:57 INFO  JenaMultipleABoxesStreamReader:80 - ABox 296:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University17_6.owl
2016-04-14 17:56:57 INFO  JenaMultipleABoxesStreamReader:80 - ABox 297:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University29_15.owl
2016-04-14 17:56:57 INFO  JenaMultipleABoxesStreamReader:80 - ABox 298:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University42_13.owl
2016-04-14 17:56:57 INFO  JenaMultipleABoxesStreamReader:80 - ABox 299:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University19_10.owl
2016-04-14 17:56:57 INFO  JenaMultipleABoxesStreamReader:80 - ABox 300:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University12_20.owl
2016-04-14 17:56:57 INFO  JenaMultipleABoxesStreamReader:80 - ABox 301:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University21_4.owl
2016-04-14 17:56:57 INFO  JenaMultipleABoxesStreamReader:80 - ABox 302:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University30_18.owl
2016-04-14 17:56:57 INFO  JenaMultipleABoxesStreamReader:80 - ABox 303:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University45_2.owl
2016-04-14 17:56:57 INFO  JenaMultipleABoxesStreamReader:80 - ABox 304:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University16_8.owl
2016-04-14 17:56:57 INFO  JenaMultipleABoxesStreamReader:80 - ABox 305:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University33_10.owl
2016-04-14 17:56:58 INFO  JenaMultipleABoxesStreamReader:80 - ABox 306:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University43_1.owl
2016-04-14 17:56:58 INFO  JenaMultipleABoxesStreamReader:80 - ABox 307:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University41_7.owl
2016-04-14 17:56:58 INFO  JenaMultipleABoxesStreamReader:80 - ABox 308:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University20_13.owl
2016-04-14 17:56:58 INFO  JenaMultipleABoxesStreamReader:80 - ABox 309:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University23_20.owl
2016-04-14 17:56:58 INFO  JenaMultipleABoxesStreamReader:80 - ABox 310:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University31_13.owl
2016-04-14 17:56:58 INFO  JenaMultipleABoxesStreamReader:80 - ABox 311:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University2_3.owl
2016-04-14 17:56:58 INFO  JenaMultipleABoxesStreamReader:80 - ABox 312:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University26_3.owl
2016-04-14 17:56:58 INFO  JenaMultipleABoxesStreamReader:80 - ABox 313:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University35_13.owl
2016-04-14 17:56:58 INFO  JenaMultipleABoxesStreamReader:80 - ABox 314:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University10_4.owl
2016-04-14 17:56:58 INFO  JenaMultipleABoxesStreamReader:80 - ABox 315:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University24_13.owl
2016-04-14 17:56:58 INFO  JenaMultipleABoxesStreamReader:80 - ABox 316:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University3_13.owl
2016-04-14 17:56:58 INFO  JenaMultipleABoxesStreamReader:80 - ABox 317:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University19_7.owl
2016-04-14 17:56:58 INFO  JenaMultipleABoxesStreamReader:80 - ABox 318:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University13_15.owl
2016-04-14 17:56:58 INFO  JenaMultipleABoxesStreamReader:80 - ABox 319:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University35_14.owl
2016-04-14 17:56:58 INFO  JenaMultipleABoxesStreamReader:80 - ABox 320:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University8_13.owl
2016-04-14 17:56:58 INFO  JenaMultipleABoxesStreamReader:80 - ABox 321:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University23_4.owl
2016-04-14 17:56:59 INFO  JenaMultipleABoxesStreamReader:80 - ABox 322:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University40_2.owl
2016-04-14 17:56:59 INFO  JenaMultipleABoxesStreamReader:80 - ABox 323:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University48_9.owl
2016-04-14 17:56:59 INFO  JenaMultipleABoxesStreamReader:80 - ABox 324:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University41_19.owl
2016-04-14 17:56:59 INFO  JenaMultipleABoxesStreamReader:80 - ABox 325:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University36_22.owl
2016-04-14 17:56:59 INFO  JenaMultipleABoxesStreamReader:80 - ABox 326:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University27_1.owl
2016-04-14 17:56:59 INFO  JenaMultipleABoxesStreamReader:80 - ABox 327:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University2_4.owl
2016-04-14 17:56:59 INFO  JenaMultipleABoxesStreamReader:80 - ABox 328:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University31_22.owl
2016-04-14 17:56:59 INFO  JenaMultipleABoxesStreamReader:80 - ABox 329:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University26_18.owl
2016-04-14 17:56:59 INFO  JenaMultipleABoxesStreamReader:80 - ABox 330:/tmp/kien/iswc16benchmark/ontologies/lubm/lubm50/University22_11.owl
